ObjId,range,speed,angle,snr,Kstate,OboCarSpeed,heigh,heighAngle,X,Y,EstimateCarSpeed,EstimateMagCarSpeed,RCS,WheelSpdFl,WheelSpdFR,WheelSpdRL,WheelSpdRR,YawRate,frameIntervalTimeZ4,SelfCalcAngle,SenceFlag,SortFlag,trkReiablility,RadiusCurvature,Xaccel,Yaccel,noise,using,DbfMag,FrameIntervalTime,installAngleOffset,VehLatAcc,VehLongAcc,matchFlag,tag,deltaRange,clusterID,idx,objLen,weight,MeasCounter,MAtr,SteeringAngle,SteeringAngleSpd,EstCarSpeed,Gear,isDmlMode,waveType,sideSlobe0,sideSlobe1,sideSlobe2,peakNum1,peakNum2,AlgTeam,ObstacleProb,scene,errorCode
START,FrameNb:0,CameraNb:0,HeSaiNb:0,ARS410Nb:0
2025/11/20 11:33:31:761---->
heightOffset:0,1763609611761,0,selfCaliBufCnt:0,selfAccObjCnt:0,selfAccAngle:0,installHAngleOffset:0,Interpolation:0,installVAngleOffset:0,radarOffsetH:0,radarOffsetV:0,Polynom:0;0;0;0;0;0;0;0;0;0;0;0,WheelDirection:0;0;0;0,selfAngleOffset:0,selfAngleOffsetPit:0,selfCaliAngleHrz_H:0,selfCaliAnglePit_H:0
59,53.4,-19.46,-4.8,21.7,0,19.5344,0,-7,0,0,0,0,-3,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,61,119,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,53.56,-19.52,-2.6,24.2,0,19.5344,0,0,0,0,0,0,-7,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,63,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,54.46,-19.4,6.1,22.4,0,19.5344,0,-2,0,0,0,0,-8,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,62,119,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,55,-19.44,5.6,26.3,0,19.5344,0,1,0,0,0,0,-4,0,0,0,0,-0.000488282,0,0,0,0,0,0,3.6174e-26,2.14723e-38,0,0,65,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,56.66,-19.4,5.2,18.5,0,19.5344,0,1,0,0,0,0,-2,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,57,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,59.36,-19.44,4.9,28.6,0,19.5344,0,0,0,0,0,0,-12,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,67,119,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,60.28,-19.48,5.2,24.9,0,19.5344,0,-2,0,0,0,0,-5,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,63,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,61.66,-19.5,-2.9,27.8,0,19.5344,0,2,0,0,0,0,-2,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,66,119,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,64.96,-19.34,4.5,30.1,0,19.5344,0,10,0,0,0,0,1,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,68,119,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,65.5,-19.5,5.1,32.4,0,19.5344,0,1,0,0,0,0,-8,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,71,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,74.4,-19.5,-2.7,19.2,0,19.5344,0,4,0,0,0,0,3,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,57,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,77.04,-19.5,-2.2,24.9,0,19.5344,0,-2,0,0,0,0,-2,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,63,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,80.78,-19.52,-1.9,19.6,0,19.5344,0,3,0,0,0,0,-7,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,57,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,83.32,-19.52,-2.3,17.8,0,19.5344,0,-2,0,0,0,0,-8,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,55,119,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,86.24,-19.5,3.8,20.3,0,19.5344,0,-3,0,0,0,0,-10,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,58,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,88.12,-19.52,-1.6,15.5,0,19.5344,0,0,0,0,0,0,-6,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,53,119,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,91.7,-19.52,3.7,21.5,0,19.5344,0,1,0,0,0,0,-3,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,59,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,92.2,-19.5,3.8,21.4,0,19.5344,0,-1,0,0,0,0,-3,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,59,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,114.92,-19.54,-0.6,14.6,0,19.5344,0,1,0,0,0,0,-7,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,52,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,19.64,-18.56,17.4,20.1,0,19.5344,0,5,0,0,0,0,4,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,65,119,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79,23.7,-19,14.3,41.6,0,19.5344,0,1,0,0,0,0,-18,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,85,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,23.76,-18.88,14.8,20.5,0,19.5344,0,8,0,0,0,0,-17,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,64,119,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,26.58,-19.06,12.8,28.9,0,19.5344,0,7,0,0,0,0,-8,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,71,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,33.44,-19.24,11.2,25.2,0,19.5344,0,0,0,0,0,0,-10,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,67,119,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,39.78,-19.3,8.5,26.2,0,19.5344,0,-5,0,0,0,0,-1,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,67,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,47.66,-19.44,7.8,30,0,19.5344,0,1,0,0,0,0,-7,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,70,119,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,63.4,-19.48,5.8,37.8,0,19.5344,0,1,0,0,0,0,8,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,76,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,64.5,-19.48,5.5,39.2,0,19.5344,0,0,0,0,0,0,10,0,0,0,0,-0.000488282,0,0,0,0,0,0,0,0,0,0,77,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
END,Total:0
START,FrameNb:14,CameraNb:0,HeSaiNb:0,ARS410Nb:0
2025/11/20 11:33:33:374---->
heightOffset:0,1763609613374,0,selfCaliBufCnt:0,selfAccObjCnt:0,selfAccAngle:0,installHAngleOffset:0,Interpolation:0,installVAngleOffset:0,radarOffsetH:0,radarOffsetV:0,Polynom:0;0;0;0;0;0;0;0;0;0;0;0,WheelDirection:0;0;0;0,selfAngleOffset:0,selfAngleOffsetPit:0,selfCaliAngleHrz_H:0,selfCaliAnglePit_H:0
0,255.12,-1,2.2,23,0,19.5656,0,1,1.23258e-32,0,0,0,11,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,57,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,112.66,-19.6,-0.299995,16.1,0,19.5656,0,0,0,0,0,0,-6,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,53,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,168.78,-19.62,0,13,0,19.5656,0,0,0,0,0,0,-3,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,50,117,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,7.3,-17.92,-23.2,23.9,0,19.5656,0,-3,0,0,0,0,-17,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,72,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,7.72,-17.82,-23.8,21.2,0,19.5656,0,-3,0,0,0,0,-14,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,69,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,7.82,-18.04,-22.4,23.1,0,19.5656,0,0,0,0,0,0,-16,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,71,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,8,-17.32,-27.3,20.2,0,19.5656,0,4,0,0,0,0,-16,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,68,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,8.38,-18.46,-19.7,24.4,0,19.5656,0,1,0,0,0,0,-15,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,72,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,8.38,-18.22,-21.2,23.8,0,19.5656,0,0,0,0,0,0,-16,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,72,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,9.32,-18.62,-17.9,23.7,0,19.5656,0,0,0,0,0,0,-15,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,71,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,9.66,-18.78,-16.9,24.9,0,19.5656,0,0,0,0,0,0,-15,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,73,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,9.74,-18.54,-18.2,21.4,0,19.5656,0,-7,0,0,0,0,-18,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,69,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,9.96,-18.64,-17.9,21.4,0,19.5656,0,-1,0,0,0,0,-19,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,69,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,11.5,-18.86,-14.4,21.3,0,19.5656,0,-5,0,0,0,0,-17,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,68,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,12.6,-19.04,-13.3,27,0,19.5656,0,0,0,0,0,0,-19,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,70,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,13.72,-19.18,-11,31.4,0,19.5656,0,2,0,0,0,0,-10,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,76,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,14.18,-19.04,-14.1,21.8,0,19.5656,0,5,0,0,0,0,-19,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,67,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,14.74,-19.28,-10,26.1,0,19.5656,0,1,0,0,0,0,-15,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,72,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,14.66,-18.96,-13.9,20.9,0,19.5656,0,4,0,0,0,0,-18,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,67,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,16.72,-19.34,-8.8,23,0,19.5656,0,2,0,0,0,0,-20,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,69,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,16.56,-19.18,-11.5,21,0,19.5656,0,6,0,0,0,0,-19,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,67,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,18.4,-19.4,-8.1,27.8,0,19.5656,0,-2,0,0,0,0,-13,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,73,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,18.92,-19.44,-8,23.2,0,19.5656,0,2,0,0,0,0,-18,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,68,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,19.42,-19.4,-7.7,21.1,0,19.5656,0,-1,0,0,0,0,-17,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,66,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,19.76,-18.94,15.3,20.2,0,19.5656,0,7,0,0,0,0,-20,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,65,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,22.98,-19.42,-7.2,20.1,0,19.5656,0,0,0,0,0,0,-20,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,64,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,22.98,-19.06,13.6,21.3,0,19.5656,0,5,0,0,0,0,-16,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,65,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,23.4,-19.12,12.6,21.6,0,19.5656,0,6,0,0,0,0,-16,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,65,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,23.52,-18.96,14.2,25.3,0,19.5656,0,6,0,0,0,0,-15,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,69,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,24,-19.46,-6.8,23.9,0,19.5656,0,-4,0,0,0,0,-12,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,67,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,24.88,-19.12,11.8,21.3,0,19.5656,0,9,0,0,0,0,-17,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,64,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,25.66,-19.48,-6.1,26.9,0,19.5656,0,-1,0,0,0,0,-12,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,70,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,27.12,-19.34,-8,23.7,0,19.5656,0,4,0,0,0,0,-14,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,66,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,27.7,-19.5,-5.4,21.9,0,19.5656,0,0,0,0,0,0,-14,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,64,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,27.3,-19.2,-9.5,24.5,0,19.5656,0,7,0,0,0,0,-16,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,67,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,28.36,-19.4,-8.2,19.6,0,19.5656,0,5,0,0,0,0,-18,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,62,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,29.92,-19.5,-5.5,22.3,0,19.5656,0,0,0,0,0,0,-15,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,64,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,30.36,-19.26,-7.5,22.9,0,19.5656,0,5,0,0,0,0,-14,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,65,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,30.96,-19.54,-5.1,18.9,0,19.5656,0,1,0,0,0,0,-14,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,61,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,32.6,-19.26,-7.3,21.8,0,19.5656,0,-5,0,0,0,0,-18,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,63,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,32.5,-19.5,-4.7,22.5,0,19.5656,0,-1,0,0,0,0,-14,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,64,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,34.56,-19.54,-4.8,22.1,0,19.5656,0,0,0,0,0,0,-14,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,63,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,35.44,-19.4,-7.2,18.4,0,19.5656,0,-1,0,0,0,0,-17,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,59,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,36.08,-19.52,-4.7,19,0,19.5656,0,1,0,0,0,0,-11,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,60,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,36.64,-19.4,9.1,23.1,0,19.5656,0,2,0,0,0,0,-16,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,64,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,37.14,-19.34,8.5,23.3,0,19.5656,0,-11,0,0,0,0,-11,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,64,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,38.68,-19.56,-3.8,20,0,19.5656,0,0,0,0,0,0,-15,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,61,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,40.82,-19.58,-3.7,18.5,0,19.5656,0,0,0,0,0,0,-16,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,59,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,40.86,-19.58,-4.3,19.3,0,19.5656,0,0,0,0,0,0,-14,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,59,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,41.88,-19.42,-5.5,20.4,0,19.5656,0,-11,0,0,0,0,-15,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,60,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,42.42,-19.52,-4.9,28.2,0,19.5656,0,2,0,0,0,0,-6,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,68,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,42.24,-19.4,-6.9,23.1,0,19.5656,0,11,0,0,0,0,-11,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,63,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,48.7,-19.52,-4.7,26,0,19.5656,0,3,0,0,0,0,-6,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,66,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,49.8,-19.58,-3,20.2,0,19.5656,0,1,0,0,0,0,-9,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,60,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,51.38,-19.6,-2.7,22.8,0,19.5656,0,0,0,0,0,0,-12,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,62,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,52.68,-19.54,6.1,30.2,0,19.5656,0,0,0,0,0,0,-1,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,69,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,53,-19.6,-3.2,23.3,0,19.5656,0,1,0,0,0,0,-8,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,62,117,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,53.2,-19.46,6.3,21.9,0,19.5656,0,5,0,0,0,0,-9,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,61,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,54.42,-19.58,-2.5,16.6,0,19.5656,0,0,0,0,0,0,0,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,56,117,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,57.1,-19.52,-4,30.8,0,19.5656,0,3,0,0,0,0,-14,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,70,117,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,57.1,-19.52,5.5,30.8,0,19.5656,0,-2,0,0,0,0,0,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,70,117,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,59.74,-19.56,-3.2,31.6,0,19.5656,0,5,0,0,0,0,1,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,70,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,69.02,-19.56,-3.3,25.8,0,19.5656,0,-3,0,0,0,0,-3,0,0,0,0,-0.0041504,0,0,0,0,0,0,3.6174e-26,2.14723e-38,0,0,64,117,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,72.34,-19.56,-3,16.4,0,19.5656,0,1,0,0,0,0,-2,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,54,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,74.48,-19.56,-2.3,25.2,0,19.5656,0,-2,0,0,0,0,-12,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,63,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,77.56,-19.6,-2.7,21.3,0,19.5656,0,-1,0,0,0,0,-6,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,59,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,78.68,-19.6,-1.7,18.6,0,19.5656,0,1,0,0,0,0,-8,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,56,117,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,79.66,-19.56,-2.7,16.7,0,19.5656,0,0,0,0,0,0,-10,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,54,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,80.1,-19.58,-1.6,18.7,0,19.5656,0,0,0,0,0,0,-6,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,56,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,84.9,-19.56,4.1,19.5,0,19.5656,0,1,0,0,0,0,-8,0,0,0,0,-0.0041504,0,0,0,0,0,0,0,0,0,0,57,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
